time,.data
1969/12/31/19:31:43.927000,VERTEX_SE2 1903.924 3.8636582614765156 -4.869439186591863 3.0917930633556687
1969/12/31/19:31:43.933000,VERTEX_SE2 1903.93 3.8612581290953942 -4.869319578134774 3.091786389501699
1969/12/31/19:31:43.946000,VERTEX_SE2 1903.945 3.8552613737101002 -4.869020785971667 3.091764592460096
1969/12/31/19:31:43.955000,VERTEX_SE2 1903.952 3.8524610544525344 -4.86888115124306 3.0917591260572403
1969/12/31/19:31:43.958000,VERTEX_SE2 1903.958 3.850064433735024 -4.868761641535889 3.091750251962729
1969/12/31/19:31:43.973000,VERTEX_SE2 1903.969 3.8456687930032256 -4.868542432189133 3.091736284256164
1969/12/31/19:31:43.986000,VERTEX_SE2 1903.984 3.8396689470730356 -4.868243169559318 3.0917169989480535
1969/12/31/19:31:43.992000,VERTEX_SE2 1903.99 3.8372697759326315 -4.868123423923896 3.0917112129710373
1969/12/31/19:31:44.004000,VERTEX_SE2 1904.001 3.832878378905767 -4.867904316225115 3.0916831895270027
1969/12/31/19:31:44.013000,VERTEX_SE2 1904.01 3.829280988258667 -4.86772465241035 3.091675078406062
1969/12/31/19:31:44.023000,VERTEX_SE2 1904.021 3.8248837792039536 -4.867505034905314 3.091660786142191
1969/12/31/19:31:44.030000,VERTEX_SE2 1904.03 3.821287249067981 -4.867325314067637 3.0916580067898267
1969/12/31/19:31:44.052000,VERTEX_SE2 1904.048 3.8140803234233007 -4.866965247808005 3.0916429978772393
1969/12/31/19:31:44.060000,VERTEX_SE2 1904.053 3.8120807985732426 -4.866865300777696 3.091637164741181
1969/12/31/19:31:44.068000,VERTEX_SE2 1904.065 3.807281879359413 -4.866625403315388 3.0916299907061804
1969/12/31/19:31:44.075000,VERTEX_SE2 1904.072 3.804486251912777 -4.866485617508585 3.0916273058057344
1969/12/31/19:31:44.087000,VERTEX_SE2 1904.081 3.8008843237865264 -4.866305500975763 3.0916259275119424
1969/12/31/19:31:44.095000,VERTEX_SE2 1904.092 3.7964800081407795 -4.866085269914438 3.091621057610098
1969/12/31/19:31:44.109000,VERTEX_SE2 1904.107 3.790487389788957 -4.865785622394152 3.0916106209672685
1969/12/31/19:31:44.112000,VERTEX_SE2 1904.112 3.788488633921078 -4.865685642510722 3.091607989648389
1969/12/31/19:31:44.129000,VERTEX_SE2 1904.123 3.7840988063969805 -4.86546611188049 3.0915906411687604
1969/12/31/19:31:44.142000,VERTEX_SE2 1904.134 3.779704818166802 -4.865246287561761 3.0915753803840333
1969/12/31/19:31:44.146000,VERTEX_SE2 1904.146 3.774904753391059 -4.865006023294824 3.0915707472724057
1969/12/31/19:31:44.154000,VERTEX_SE2 1904.151 3.772911685897379 -4.864906248963797 3.0915677736843845
1969/12/31/19:31:44.164000,VERTEX_SE2 1904.162 3.7685205909051427 -4.864686421284669 3.091563289537166
1969/12/31/19:31:44.180000,VERTEX_SE2 1904.179 3.761723746366713 -4.864346178420973 3.0915511185649507
1969/12/31/19:31:44.186000,VERTEX_SE2 1904.182 3.760529307861738 -4.864286356598288 3.0915514058260234
1969/12/31/19:31:44.192000,VERTEX_SE2 1904.189 3.7577315419329644 -4.86414624662239 3.0915475903345997
1969/12/31/19:31:44.212000,VERTEX_SE2 1904.208 3.7501350174987 -4.8637657835258095 3.0915445510445845
1969/12/31/19:31:44.215000,VERTEX_SE2 1904.214 3.747739161097612 -4.8636457785356155 3.0915431801089968
1969/12/31/19:31:44.228000,VERTEX_SE2 1904.222 3.7445447850238835 -4.863485802400908 3.0915324586574426
1969/12/31/19:31:44.233000,VERTEX_SE2 1904.231 3.7409566010913324 -4.863306066352387 3.0915215230497126
1969/12/31/19:31:44.243000,VERTEX_SE2 1904.241 3.736961073696578 -4.863105860781045 3.0915159402891885
1969/12/31/19:31:44.256000,VERTEX_SE2 1904.252 3.7325683768523583 -4.8628856775520335 3.091522151186506
1969/12/31/19:31:44.262000,VERTEX_SE2 1904.259 3.7297730335382453 -4.862745603236348 3.091519649052796
1969/12/31/19:31:44.269000,VERTEX_SE2 1904.269 3.725784775519848 -4.862545722681783 3.091522004760739
1969/12/31/19:31:44.284000,VERTEX_SE2 1904.281 3.720981419390881 -4.862305058689245 3.091512793392121
1969/12/31/19:31:44.294000,VERTEX_SE2 1904.29 3.717382416996447 -4.862124660662803 3.091515470809244
1969/12/31/19:31:44.305000,VERTEX_SE2 1904.301 3.712993944892106 -4.861904761598665 3.0915047556860147
1969/12/31/19:31:44.313000,VERTEX_SE2 1904.311 3.7090033388196813 -4.861704723014613 3.0915023042993326
1969/12/31/19:31:44.319000,VERTEX_SE2 1904.319 3.705806398413312 -4.8615444538798185 3.0915020576107457
1969/12/31/19:31:44.333000,VERTEX_SE2 1904.333 3.700208937044455 -4.861263860294685 3.0914982575738468
1969/12/31/19:31:44.342000,VERTEX_SE2 1904.34 3.6974074997090143 -4.861123404267953 3.091499043966946
1969/12/31/19:31:44.353000,VERTEX_SE2 1904.352 3.692609079411332 -4.860882881124918 3.091489001015045
1969/12/31/19:31:44.364000,VERTEX_SE2 1904.363 3.6882272613121314 -4.8606632243169745 3.0914725692531517
1969/12/31/19:31:44.374000,VERTEX_SE2 1904.372 3.6846350202940568 -4.860483036800397 3.091470676710905
1969/12/31/19:31:44.383000,VERTEX_SE2 1904.378 3.6822434835915874 -4.86036307747811 3.0914666290802186
1969/12/31/19:31:44.399000,VERTEX_SE2 1904.395 3.6754710046463086 -4.860023320004489 3.091465953954276
1969/12/31/19:31:44.403000,VERTEX_SE2 1904.396 3.675071408219814 -4.8600032728742955 3.0914656706894816
1969/12/31/19:31:44.414000,VERTEX_SE2 1904.409 3.6698694862822783 -4.859742377830698 3.091450286160622
1969/12/31/19:31:44.428000,VERTEX_SE2 1904.426 3.663082297539146 -4.859401835069436 3.091440224881001
1969/12/31/19:31:44.437000,VERTEX_SE2 1904.436 3.659091659410431 -4.859201538984101 3.0914372054370722
1969/12/31/19:31:44.443000,VERTEX_SE2 1904.439 3.65789094413243 -4.859141267684807 3.09143582447523
1969/12/31/19:31:44.456000,VERTEX_SE2 1904.452 3.6527092211734944 -4.8588811781340135 3.0914305490193965
1969/12/31/19:31:44.466000,VERTEX_SE2 1904.459 3.6499125367812937 -4.858740774948121 3.091429773919744
1969/12/31/19:31:44.477000,VERTEX_SE2 1904.475 3.64350946749109 -4.858419268230353 3.091436105168398
1969/12/31/19:31:44.481000,VERTEX_SE2 1904.478 3.6423096909401025 -4.858359045176651 3.091432688538646
1969/12/31/19:31:44.498000,VERTEX_SE2 1904.496 3.635127819948641 -4.857998479728445 3.091435552432549
1969/12/31/19:31:44.504000,VERTEX_SE2 1904.5 3.6335310375273764 -4.85791831847468 3.091438080513175
1969/12/31/19:31:44.512000,VERTEX_SE2 1904.51 3.629537516499137 -4.857717848949089 3.091440096076705
1969/12/31/19:31:44.523000,VERTEX_SE2 1904.521 3.625151955197452 -4.85749768368773 3.0914477271265226
1969/12/31/19:31:44.532000,VERTEX_SE2 1904.53 3.6215606551724453 -4.85731746912771 3.0914416138010887
1969/12/31/19:31:44.545000,VERTEX_SE2 1904.544 3.6159464229087086 -4.857035690435882 3.0914385606605386
1969/12/31/19:31:44.552000,VERTEX_SE2 1904.55 3.6135487539469997 -4.856915348570516 3.0914335777412627
1969/12/31/19:31:44.559000,VERTEX_SE2 1904.559 3.6099526723771054 -4.856734818990641 3.09143414022961
1969/12/31/19:31:44.572000,VERTEX_SE2 1904.571 3.605155863460061 -4.85649395410794 3.091447054059072
1969/12/31/19:31:44.582000,VERTEX_SE2 1904.579 3.60196235555872 -4.856333677668959 3.0914475871947507
1969/12/31/19:31:44.604000,VERTEX_SE2 1904.599 3.5939489200221577 -4.855931544556391 3.091442820803556
1969/12/31/19:31:44.607000,VERTEX_SE2 1904.601 3.593149408657659 -4.855891415673038 3.091442664736933
1969/12/31/19:31:44.616000,VERTEX_SE2 1904.615 3.587565444106726 -4.855611196072818 3.09143352554071
1969/12/31/19:31:44.622000,VERTEX_SE2 1904.621 3.5851614750106657 -4.855490515236467 3.0914329512689047
1969/12/31/19:31:44.629000,VERTEX_SE2 1904.629 3.581959993062762 -4.855329806222941 3.091429467595996
1969/12/31/19:31:44.643000,VERTEX_SE2 1904.639 3.577958640048443 -4.855128934272497 3.091425180987791
1969/12/31/19:31:44.659000,VERTEX_SE2 1904.652 3.5727758242436822 -4.854868692371665 3.0914280261728213
1969/12/31/19:31:44.668000,VERTEX_SE2 1904.663 3.568389146052657 -4.854648476214864 3.0914224105826293
1969/12/31/19:31:44.673000,VERTEX_SE2 1904.663 3.568389146052657 -4.854648476214864 3.0914224105826293
1969/12/31/19:31:44.684000,VERTEX_SE2 1904.679 3.56199456872328 -4.854327372754408 3.0914249873757114
1969/12/31/19:31:44.697000,VERTEX_SE2 1904.694 3.556015455031249 -4.854027140735089 3.091428647817828
1969/12/31/19:31:44.705000,VERTEX_SE2 1904.702 3.552814665845661 -4.853866462784871 3.0914220175537883
1969/12/31/19:31:44.714000,VERTEX_SE2 1904.711 3.549229048983121 -4.853686416041312 3.091422845822836
1969/12/31/19:31:44.721000,VERTEX_SE2 1904.721 3.5452417246500656 -4.853486179041397 3.0914292746620626
1969/12/31/19:31:44.740000,VERTEX_SE2 1904.738 3.5384481500702814 -4.853145060383883 3.09143571512706
1969/12/31/19:31:44.744000,VERTEX_SE2 1904.742 3.536849255334763 -4.853064800243926 3.091433941775485
1969/12/31/19:31:44.750000,VERTEX_SE2 1904.748 3.5344487614341924 -4.852944290574953 3.0914351507324844
1969/12/31/19:31:44.761000,VERTEX_SE2 1904.76 3.529650857089843 -4.852703418131972 3.091439211231735
1969/12/31/19:31:44.773000,VERTEX_SE2 1904.769 3.5260495123106232 -4.85252264676914 3.091439192046838
1969/12/31/19:31:44.788000,VERTEX_SE2 1904.784 3.520055427533042 -4.852221771838385 3.0914389451344717
1969/12/31/19:31:44.791000,VERTEX_SE2 1904.789 3.5180582024844136 -4.852121521211243 3.091438102183199
1969/12/31/19:31:44.805000,VERTEX_SE2 1904.801 3.513265705812736 -4.851880930941861 3.091442889473625
1969/12/31/19:31:44.813000,VERTEX_SE2 1904.811 3.509266960221667 -4.8516802552857845 3.09143571094014
1969/12/31/19:31:44.828000,VERTEX_SE2 1904.823 3.5044696435492133 -4.851439450353755 3.091432428870113
1969/12/31/19:31:44.832000,VERTEX_SE2 1904.831 3.501273481091389 -4.851278987965029 3.0914347908628463
1969/12/31/19:31:44.846000,VERTEX_SE2 1904.842 3.496877597670812 -4.851058284854551 3.0914415766897645
1969/12/31/19:31:44.853000,VERTEX_SE2 1904.851 3.4932948540142834 -4.8508784334675585 3.091447742005858
1969/12/31/19:31:44.863000,VERTEX_SE2 1904.86 3.489701323003281 -4.850698116878249 3.0914388889977826
1969/12/31/19:31:44.875000,VERTEX_SE2 1904.875 3.4837103510711716 -4.850397421996116 3.091434376644343
1969/12/31/19:31:44.882000,VERTEX_SE2 1904.88 3.4817155084123916 -4.850297273758169 3.091437563145077
1969/12/31/19:31:44.888000,VERTEX_SE2 1904.889 3.478118457145275 -4.850116687182962 3.09144441679613
1969/12/31/19:31:44.909000,VERTEX_SE2 1904.905 3.471710932534588 -4.849795200440725 3.0914274557097827
1969/12/31/19:31:44.909000,VERTEX_SE2 1904.906 3.4713111410370465 -4.8497751282648345 3.0914267464169614
1969/12/31/19:31:44.922000,VERTEX_SE2 1904.922 3.464920962944196 -4.849454225277484 3.0914368487820725
1969/12/31/19:31:44.932000,VERTEX_SE2 1904.927 3.462926579775511 -4.849354100302012 3.0914424101777627
1969/12/31/19:31:44.941000,VERTEX_SE2 1904.938 3.458536149221445 -4.8491337353163795 3.0914421943699524
1969/12/31/19:31:44.951000,VERTEX_SE2 1904.95 3.453737766351395 -4.8488928660332595 3.0914476475865866
1969/12/31/19:31:44.965000,VERTEX_SE2 1904.959 3.4501486501327534 -4.84871269791317 3.0914590040859107
1969/12/31/19:31:44.974000,VERTEX_SE2 1904.967 3.4469476559182 -4.848552069245047 3.0914641656238584
1969/12/31/19:31:44.981000,VERTEX_SE2 1904.98 3.4417616741899586 -4.848291856513289 3.0914698084592946
1969/12/31/19:31:44.998000,VERTEX_SE2 1904.991 3.4373625433243484 -4.848071163751905 3.0914722956647656
1969/12/31/19:31:45.001000,VERTEX_SE2 1904.991 3.4373625433243484 -4.848071163751905 3.0914722956647656
1969/12/31/19:31:45.014000,VERTEX_SE2 1905.01 3.4297838962729412 -4.847690867179606 3.0914898912961006
1969/12/31/19:31:45.035000,VERTEX_SE2 1905.032 3.420976846435924 -4.847249235401346 3.091490418524031
1969/12/31/19:31:45.037000,VERTEX_SE2 1905.033 3.4205770677969665 -4.84722918881058 3.091490445336723
1969/12/31/19:31:45.040000,VERTEX_SE2 1905.039 3.418175166783631 -4.84710873695318 3.0914948130591497
1969/12/31/19:31:45.055000,VERTEX_SE2 1905.053 3.4125897861831938 -4.8468286158978255 3.0915075322960055
1969/12/31/19:31:45.062000,VERTEX_SE2 1905.06 3.409795759169332 -4.84668854317048 3.0915133924387983
1969/12/31/19:31:45.074000,VERTEX_SE2 1905.07 3.4058136425589605 -4.846488947907949 3.091515127258704
1969/12/31/19:31:45.089000,VERTEX_SE2 1905.085 3.399803784607787 -4.846187683746673 3.0915240088995595
1969/12/31/19:31:45.096000,VERTEX_SE2 1905.092 3.397001179196098 -4.846047219446725 3.091532647302501
1969/12/31/19:31:45.106000,VERTEX_SE2 1905.104 3.3922137709361557 -4.845807381061495 3.0915285431366915
1969/12/31/19:31:45.117000,VERTEX_SE2 1905.11 3.389819656068567 -4.845687408793338 3.091533875145251
1969/12/31/19:31:45.124000,VERTEX_SE2 1905.121 3.3854274560180495 -4.845467357045337 3.091533816098308
1969/12/31/19:31:45.135000,VERTEX_SE2 1905.132 3.381043776401786 -4.845247734205159 3.0915332362719026
1969/12/31/19:31:45.143000,VERTEX_SE2 1905.141 3.377445142783042 -4.8450674212154246 3.091537909206658
1969/12/31/19:31:45.152000,VERTEX_SE2 1905.15 3.3738471270888457 -4.844887160669841 3.091541299388859
1969/12/31/19:31:45.164000,VERTEX_SE2 1905.162 3.3690558127606702 -4.84464710985352 3.091549333603865
1969/12/31/19:31:45.175000,VERTEX_SE2 1905.172 3.3650689167184584 -4.844447391732471 3.091557811882787
1969/12/31/19:31:45.190000,VERTEX_SE2 1905.185 3.3598730139320216 -4.844187146164701 3.0915678385013723
1969/12/31/19:31:45.198000,VERTEX_SE2 1905.198 3.354682043529749 -4.8439272718398865 3.0915640261576054
1969/12/31/19:31:45.200000,VERTEX_SE2 1905.2 3.353884234907655 -4.843887325607592 3.0915635628592253
1969/12/31/19:31:45.213000,VERTEX_SE2 1905.211 3.349492466439495 -4.843667438191008 3.091560778202876
1969/12/31/19:31:45.221000,VERTEX_SE2 1905.221 3.345496900719246 -4.843467365007619 3.09156092037493
1969/12/31/19:31:45.234000,VERTEX_SE2 1905.231 3.3414981648817172 -4.843267118087943 3.0915649456359864
1969/12/31/19:31:45.247000,VERTEX_SE2 1905.243 3.33671679504242 -4.843027669265121 3.0915749790536062
1969/12/31/19:31:45.254000,VERTEX_SE2 1905.25 3.3339184903968158 -4.842887582129728 3.0915769780209943
1969/12/31/19:31:45.272000,VERTEX_SE2 1905.263 3.328719263409659 -4.842627302952658 3.091580675345878
1969/12/31/19:31:45.278000,VERTEX_SE2 1905.277 3.32314218661232 -4.842348112770985 3.091587250152085
1969/12/31/19:31:45.283000,VERTEX_SE2 1905.279 3.3223422436596057 -4.842308078891348 3.0915860460978286
1969/12/31/19:31:45.293000,VERTEX_SE2 1905.291 3.3175454900894605 -4.842067975923361 3.0915930023025204
1969/12/31/19:31:45.309000,VERTEX_SE2 1905.301 3.313549512624509 -4.841868009720923 3.091593516633035
1969/12/31/19:31:45.319000,VERTEX_SE2 1905.311 3.309547292584765 -4.841667698106651 3.091602775523705
1969/12/31/19:31:45.323000,VERTEX_SE2 1905.318 3.306750020105174 -4.841527746213197 3.091602769988643
1969/12/31/19:31:45.335000,VERTEX_SE2 1905.333 3.3007567117511853 -4.8412278370053015 3.09161185765346
1969/12/31/19:31:45.339000,VERTEX_SE2 1905.339 3.2983526485041703 -4.841107570681378 3.0916156647280544
1969/12/31/19:31:45.353000,VERTEX_SE2 1905.349 3.2943609790987756 -4.8409079320005315 3.0916108685364416
1969/12/31/19:31:45.366000,VERTEX_SE2 1905.364 3.2883786914887954 -4.840608693548381 3.0916081672972715
1969/12/31/19:31:45.376000,VERTEX_SE2 1905.371 3.2855797548525896 -4.84046865443522 3.091614964599069
1969/12/31/19:31:45.381000,VERTEX_SE2 1905.38 3.281981236215988 -4.840288655048953 3.0916160328157134
1969/12/31/19:31:45.394000,VERTEX_SE2 1905.391 3.277585864962379 -4.840068781597449 3.091621611698513
1969/12/31/19:31:45.404000,VERTEX_SE2 1905.402 3.27319287234317 -4.839849083433678 3.0916199857513385
1969/12/31/19:31:45.413000,VERTEX_SE2 1905.411 3.2696008044843494 -4.8396694124986 3.0916244698613724
1969/12/31/19:31:45.431000,VERTEX_SE2 1905.425 3.2640053365786894 -4.839389510641598 3.091637582749168
1969/12/31/19:31:45.433000,VERTEX_SE2 1905.432 3.2612104309577625 -4.839249763407945 3.091641604518879
1969/12/31/19:31:45.449000,VERTEX_SE2 1905.448 3.254820224327181 -4.838930175776355 3.0916610176415475
1969/12/31/19:31:45.449000,VERTEX_SE2 1905.45 3.2540199936318346 -4.838890185572547 3.0916611878408182
1969/12/31/19:31:45.459000,VERTEX_SE2 1905.458 3.2508313062812704 -4.838730817490591 3.091667381901994
1969/12/31/19:31:45.473000,VERTEX_SE2 1905.471 3.2456291495244685 -4.838470820491086 3.0916792528187944
1969/12/31/19:31:45.482000,VERTEX_SE2 1905.478 3.2428317208972017 -4.838331065727961 3.0916826461588998
1969/12/31/19:31:45.493000,VERTEX_SE2 1905.49 3.2380334439676752 -4.838091348493186 3.0916901610696157
1969/12/31/19:31:45.503000,VERTEX_SE2 1905.499 3.2344340028946545 -4.837911540584372 3.0917005750225286
1969/12/31/19:31:45.517000,VERTEX_SE2 1905.514 3.228442535435254 -4.837612292023053 3.0917128148538953
1969/12/31/19:31:45.529000,VERTEX_SE2 1905.52 3.226043386809073 -4.83749252184136 3.0917135178114123
1969/12/31/19:31:45.544000,VERTEX_SE2 1905.539 3.2184515081648626 -4.837113616391907 3.0917023167531403
1969/12/31/19:31:45.550000,VERTEX_SE2 1905.539 3.2184515081648626 -4.837113616391907 3.0917023167531403
1969/12/31/19:31:45.555000,VERTEX_SE2 1905.551 3.2136624343513107 -4.836874446662477 3.0917112297653446
1969/12/31/19:31:45.570000,VERTEX_SE2 1905.559 3.2104656366677933 -4.836714846318323 3.0917134570022045
1969/12/31/19:31:45.574000,VERTEX_SE2 1905.573 3.204868375751946 -4.836435355130527 3.0917263858833897
1969/12/31/19:31:45.585000,VERTEX_SE2 1905.583 3.2008680567836616 -4.836235668175289 3.0917364769182956
1969/12/31/19:31:45.603000,VERTEX_SE2 1905.592 3.197279246168252 -4.836056579133302 3.0917409995443315
1969/12/31/19:31:45.605000,VERTEX_SE2 1905.604 3.1924875134550006 -4.835817487577748 3.0917446787029994
1969/12/31/19:31:45.618000,VERTEX_SE2 1905.614 3.1884943635179095 -4.835618212585782 3.0917595476960322
1969/12/31/19:31:45.625000,VERTEX_SE2 1905.621 3.1856935566499187 -4.835478499395272 3.091768321476405
1969/12/31/19:31:45.633000,VERTEX_SE2 1905.63 3.182099255541745 -4.835299243255379 3.091775024024315
1969/12/31/19:31:45.643000,VERTEX_SE2 1905.641 3.177705543775329 -4.835080159397148 3.09177917821253
1969/12/31/19:31:45.652000,VERTEX_SE2 1905.649 3.1745110122148814 -4.834920868971484 3.0917879071789236
1969/12/31/19:31:45.663000,VERTEX_SE2 1905.66 3.170128723896078 -4.83470242223606 3.0917895764090666
1969/12/31/19:31:45.677000,VERTEX_SE2 1905.673 3.1649445120934976 -4.8344439791174 3.0917972228931485
1969/12/31/19:31:45.689000,VERTEX_SE2 1905.674 3.1645452066986994 -4.834424078993856 3.0917974446508496
1969/12/31/19:31:45.693000,VERTEX_SE2 1905.674 3.1645452066986994 -4.834424078993856 3.0917974446508496
1969/12/31/19:31:45.700000,VERTEX_SE2 1905.698 3.1549695144093475 -4.833946675416777 3.091816766816789
1969/12/31/19:31:45.715000,VERTEX_SE2 1905.711 3.1497775489292787 -4.833687981086783 3.091825604039806
1969/12/31/19:31:45.723000,VERTEX_SE2 1905.721 3.1457856332524083 -4.833489121659659 3.0918329465332337
1969/12/31/19:31:45.738000,VERTEX_SE2 1905.735 3.140192896046378 -4.833210588160048 3.0918348406877905
1969/12/31/19:31:45.743000,VERTEX_SE2 1905.74 3.1381911453495417 -4.833110904694831 3.091834066753882
1969/12/31/19:31:45.767000,VERTEX_SE2 1905.763 3.1290092878975706 -4.832653551874715 3.0918448365925375
1969/12/31/19:31:45.783000,VERTEX_SE2 1905.768 3.127009252032255 -4.832553967698904 3.091847128879177
1969/12/31/19:31:45.784000,VERTEX_SE2 1905.783 3.121032800455483 -4.832256393092419 3.0918517035235924
1969/12/31/19:31:45.788000,VERTEX_SE2 1905.787 3.1194341582415905 -4.83217680089842 3.091857048803789
1969/12/31/19:31:45.807000,VERTEX_SE2 1905.801 3.1138521779325776 -4.83189879567281 3.0918843763425077
1969/12/31/19:31:45.812000,VERTEX_SE2 1905.807 3.1114502107939654 -4.831779283376115 3.09189110853937
1969/12/31/19:31:45.813000,VERTEX_SE2 1905.813 3.1090518898573047 -4.8316599836273 3.0918916261355935
1969/12/31/19:31:45.826000,VERTEX_SE2 1905.822 3.1054536121338674 -4.831480992152339 3.0918932824354197
1969/12/31/19:31:45.834000,VERTEX_SE2 1905.831 3.101852069530601 -4.831301780936582 3.091912474949063
1969/12/31/19:31:45.851000,VERTEX_SE2 1905.839 3.0986486667358375 -4.8311425227318106 3.091906720964364
