time,.data
1969/12/31/19:31:32.669000,EDGE_SE2 1892.669 1892.669 7.32102129532917e-08 0 -0.0017286282137633474 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.679000,EDGE_SE2 1892.678 1892.678 1.0502216296771964e-06 0 -0.0014131780796254984 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.691000,EDGE_SE2 1892.69 1892.69 2.156747822494751e-06 0 -0.0018866649392498243 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.705000,EDGE_SE2 1892.704 1892.704 4.0008225197620145e-06 0 -0.002198497282493896 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.710000,EDGE_SE2 1892.709 1892.709 -2.0858040915122937e-06 0 -0.0007864083149042748 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.718000,EDGE_SE2 1892.718 1892.718 1.3123715561578364e-06 0 -0.0014152258076787362 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.732000,EDGE_SE2 1892.731 1892.731 9.770352593752384e-07 0 -0.0020434416502453454 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.744000,EDGE_SE2 1892.738 1892.738 1.381813378387785e-06 0 -0.0010976663103655288 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.755000,EDGE_SE2 1892.75 1892.75 2.1968857069759396e-06 0 -0.0018847541924313154 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.760000,EDGE_SE2 1892.759 1892.759 -1.7427735677927703e-06 0 -0.0014117247961313337 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.779000,EDGE_SE2 1892.77 1892.77 8.087119109117122e-07 0 -0.0017284146764498548 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.782000,EDGE_SE2 1892.782 1892.782 1.2358919924131497e-06 0 -0.0018801072243320768 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.793000,EDGE_SE2 1892.79 1892.79 2.3565467142039313e-06 0 -0.0012573588797760488 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.799000,EDGE_SE2 1892.801 1892.801 1.5082858277402113e-06 0 -0.001734964506830794 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.824000,EDGE_SE2 1892.821 1892.821 -3.2495516056052667e-06 0 -0.0031389474973643606 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.824000,EDGE_SE2 1892.822 1892.822 -4.1168980797590605e-08 0 -0.00015693752624935204 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.831000,EDGE_SE2 1892.831 1892.831 4.417523453220995e-06 0 -0.0014134667482453983 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.840000,EDGE_SE2 1892.839 1892.839 1.2432413405982152e-06 0 -0.0012552816076067356 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.854000,EDGE_SE2 1892.852 1892.852 -4.652713773748089e-06 0 -0.002042274271391024 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.859000,EDGE_SE2 1892.859 1892.859 -1.2552855753120772e-06 0 -0.0010987426266038072 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.873000,EDGE_SE2 1892.873 1892.873 2.2149790358747596e-07 0 -0.00219846436311848 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.886000,EDGE_SE2 1892.883 1892.883 -9.098130523357603e-07 0 -0.0015652672099191484 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.888000,EDGE_SE2 1892.888 1892.888 1.5459210886530653e-06 0 -0.0007857836192164615 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.901000,EDGE_SE2 1892.899 1892.899 2.1399111444168696e-06 0 -0.0017244249499364713 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.909000,EDGE_SE2 1892.909 1892.909 1.3762501817955145e-07 0 -0.0015675297873892408 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.925000,EDGE_SE2 1892.921 1892.921 -5.162260754454335e-06 0 -0.00188321467132901 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.934000,EDGE_SE2 1892.932 1892.932 3.53995772351563e-06 0 -0.001726557870951349 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.940000,EDGE_SE2 1892.939 1892.939 -4.843343909995127e-07 0 -0.0010998398388014307 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.951000,EDGE_SE2 1892.949 1892.949 -7.437196284236636e-08 0 -0.0015710166573336425 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.961000,EDGE_SE2 1892.961 1892.961 -2.6854952457723005e-06 0 -0.0018894760546802171 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.972000,EDGE_SE2 1892.969 1892.969 -1.8462448138433166e-06 0 -0.001254446074696133 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.980000,EDGE_SE2 1892.98 1892.98 1.7886166083366638e-06 0 -0.001733326164627063 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:32.996000,EDGE_SE2 1892.993 1892.993 2.4957698790542393e-06 0 -0.0020443550675457787 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.003000,EDGE_SE2 1893.0 1893.0 1.1395190433219947e-06 0 -0.00109954370612568 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.026000,EDGE_SE2 1893.024 1893.024 -2.680421278387026e-08 0 -0.0037732113214810014 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.034000,EDGE_SE2 1893.029 1893.029 -2.473161775641095e-07 0 -0.0007871400425572859 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.036000,EDGE_SE2 1893.036 1893.036 2.249354281351829e-07 0 -0.001099224125727184 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.041000,EDGE_SE2 1893.04 1893.04 3.145213304174631e-07 0 -0.0006280718087162747 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.055000,EDGE_SE2 1893.051 1893.051 -5.081529379002612e-07 0 -0.001731255703429187 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.071000,EDGE_SE2 1893.059 1893.059 -1.62994977930706e-06 0 -0.0012569318148472875 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.077000,EDGE_SE2 1893.072 1893.072 2.3553300227067033e-06 0 -0.002037705165599683 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.082000,EDGE_SE2 1893.08 1893.08 2.4838958137481164e-06 0 -0.001257584589884864 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.098000,EDGE_SE2 1893.094 1893.094 4.496263544707858e-06 0 -0.0021930767115503325 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.105000,EDGE_SE2 1893.103 1893.103 1.7311254333378805e-06 0 -0.0014164697262850562 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.120000,EDGE_SE2 1893.118 1893.118 2.1789457980630408e-06 0 -0.0023525332294195254 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.132000,EDGE_SE2 1893.123 1893.123 -6.533748830464392e-07 0 -0.0007870328089653368 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.135000,EDGE_SE2 1893.134 1893.134 -6.181472515694483e-08 0 -0.0017267023509630688 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.143000,EDGE_SE2 1893.142 1893.142 2.949916406860338e-06 0 -0.001255855896831866 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.156000,EDGE_SE2 1893.151 1893.151 3.2759202370828448e-06 0 -0.0014150422481221294 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.165000,EDGE_SE2 1893.161 1893.161 2.820585833154341e-06 0 -0.0015730843240966074 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.173000,EDGE_SE2 1893.171 1893.171 4.301078959046496e-06 0 -0.0015701938802529574 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.191000,EDGE_SE2 1893.188 1893.188 -4.1091235431998554e-06 0 -0.0026640614780065333 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.194000,EDGE_SE2 1893.193 1893.193 2.890439030550527e-07 0 -0.0007841549531230742 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.204000,EDGE_SE2 1893.199 1893.199 1.710565175954427e-06 0 -0.000943894811102541 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.217000,EDGE_SE2 1893.215 1893.215 1.842918543328392e-06 0 -0.0025238021341397227 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.223000,EDGE_SE2 1893.219 1893.219 2.8336343120924137e-08 0 -0.0006285164486104878 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.234000,EDGE_SE2 1893.23 1893.23 -3.4788573259511053e-06 0 -0.0017264518219681562 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.240000,EDGE_SE2 1893.237 1893.237 7.737505694066113e-08 0 -0.0010996828920485314 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.257000,EDGE_SE2 1893.251 1893.251 3.329412802422564e-06 0 -0.0021965011709633854 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.268000,EDGE_SE2 1893.263 1893.263 -2.614905627758301e-06 0 -0.0018833599840121023 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.273000,EDGE_SE2 1893.272 1893.272 8.281265434192738e-08 0 -0.0014142886227020539 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.288000,EDGE_SE2 1893.288 1893.288 3.7780294997269385e-06 0 -0.0025128978841525646 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.299000,EDGE_SE2 1893.298 1893.298 1.395793498033921e-07 0 -0.0015690762943019608 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.303000,EDGE_SE2 1893.303 1893.303 1.2376786629418186e-06 0 -0.0007855882220357773 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.312000,EDGE_SE2 1893.308 1893.308 9.699143393519715e-07 0 -0.0007853681874934257 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.326000,EDGE_SE2 1893.318 1893.318 -1.1376348464108981e-06 0 -0.0015722016362573028 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.330000,EDGE_SE2 1893.33 1893.33 -4.122828914265749e-06 0 -0.0018814637190193737 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.349000,EDGE_SE2 1893.348 1893.348 -8.609383902426288e-07 0 -0.002826955176649105 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.353000,EDGE_SE2 1893.35 1893.35 4.825559961105802e-07 0 -0.00031463683097916875 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.369000,EDGE_SE2 1893.368 1893.368 -3.2046142601332673e-06 0 -0.0028233396810731213 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.371000,EDGE_SE2 1893.368 1893.368 -0.0 0 -0.0 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.384000,EDGE_SE2 1893.377 1893.377 -2.3097813837950967e-08 0 -0.0014126299211433668 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.392000,EDGE_SE2 1893.388 1893.388 -3.275217689491843e-08 0 -0.0017264964232608917 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.409000,EDGE_SE2 1893.407 1893.407 3.2893328864827877e-06 0 -0.0029774589865187422 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.409000,EDGE_SE2 1893.409 1893.409 -7.050182350547461e-07 0 -0.0003141369568494046 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.423000,EDGE_SE2 1893.423 1893.423 -2.0625197864656082e-06 0 -0.002198034560487522 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.433000,EDGE_SE2 1893.43 1893.43 -3.7707476362117487e-06 0 -0.001098571416525652 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.443000,EDGE_SE2 1893.441 1893.441 -2.4601141820265277e-06 0 -0.0017339312104141492 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.453000,EDGE_SE2 1893.452 1893.452 -5.723763149771018e-07 0 -0.0017305380622351738 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.468000,EDGE_SE2 1893.462 1893.462 -3.2878829255038077e-06 0 -0.0015674429310507812 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.469000,EDGE_SE2 1893.469 1893.469 -1.052921582700243e-06 0 -0.0011011805232571724 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.481000,EDGE_SE2 1893.48 1893.48 -3.6875945668176346e-06 0 -0.001727938802549713 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.488000,EDGE_SE2 1893.486 1893.486 -4.963948383132181e-07 0 -0.000942241973135011 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.504000,EDGE_SE2 1893.499 1893.499 2.786380851653977e-07 0 -0.0020401466531165184 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.519000,EDGE_SE2 1893.514 1893.514 6.248227362611458e-06 0 -0.0023580776352800903 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.519000,EDGE_SE2 1893.519 1893.519 -1.1782026501112392e-06 0 -0.0007845540520223909 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.537000,EDGE_SE2 1893.534 1893.534 3.838602349712415e-06 0 -0.002360145798182185 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.544000,EDGE_SE2 1893.542 1893.542 -1.9512116387948834e-06 0 -0.0012532524837820251 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.560000,EDGE_SE2 1893.554 1893.554 -4.005268784850576e-07 0 -0.0018853370817588492 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.564000,EDGE_SE2 1893.562 1893.562 2.772298657761048e-06 0 -0.0012588707022075291 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.571000,EDGE_SE2 1893.569 1893.569 2.9474641457653735e-07 0 -0.0010986240060371175 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.586000,EDGE_SE2 1893.584 1893.584 1.2615565723370921e-06 0 -0.00234935624469788 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.593000,EDGE_SE2 1893.59 1893.59 -5.322079445892855e-07 0 -0.0009419649848927505 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.601000,EDGE_SE2 1893.602 1893.602 4.31302551613221e-06 0 -0.001881722884806839 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.611000,EDGE_SE2 1893.612 1893.612 -9.297762943239358e-07 0 -0.0015733784408418006 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.628000,EDGE_SE2 1893.624 1893.624 4.103366345534763e-06 0 -0.0018837001895669829 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.632000,EDGE_SE2 1893.63 1893.63 2.8725463867714263e-06 0 -0.000942362064703957 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.648000,EDGE_SE2 1893.648 1893.648 -6.414845626252011e-07 0 -0.0028302963133588436 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.654000,EDGE_SE2 1893.652 1893.652 -1.4512966799782082e-06 0 -0.0006288907401457564 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.661000,EDGE_SE2 1893.659 1893.659 -1.4734670851922137e-06 0 -0.0011012011230916955 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.677000,EDGE_SE2 1893.674 1893.674 3.6539298815266306e-06 0 -0.002353905812719999 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.685000,EDGE_SE2 1893.679 1893.679 -6.80506519265438e-07 0 -0.0007859188103430148 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.695000,EDGE_SE2 1893.691 1893.691 -9.295866602707657e-08 0 -0.0018851153094500493 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.703000,EDGE_SE2 1893.701 1893.701 1.3759031502894219e-06 0 -0.0015702294478090121 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.713000,EDGE_SE2 1893.71 1893.71 1.912485451497228e-07 0 -0.0014093832740212984 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.721000,EDGE_SE2 1893.721 1893.721 -8.474557236030257e-07 0 -0.0017291455362836077 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.732000,EDGE_SE2 1893.729 1893.729 1.887129371674976e-06 0 -0.001256892306942204 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.747000,EDGE_SE2 1893.743 1893.743 3.1684927800643596e-06 0 -0.0022054865945086606 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.753000,EDGE_SE2 1893.751 1893.751 -2.4362281138205e-06 0 -0.0012533749487410326 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.763000,EDGE_SE2 1893.762 1893.762 6.870741235617821e-06 0 -0.0017294685584494992 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.780000,EDGE_SE2 1893.776 1893.776 -4.4683250438963e-06 0 -0.0021967954241697836 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.783000,EDGE_SE2 1893.783 1893.783 2.6315644620756498e-06 0 -0.0011003087825206316 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.796000,EDGE_SE2 1893.792 1893.792 -2.5274314020287825e-06 0 -0.0014104496853035125 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.805000,EDGE_SE2 1893.802 1893.802 -1.9271150679312516e-06 0 -0.0015737186881700901 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.811000,EDGE_SE2 1893.81 1893.81 5.945423479584213e-06 0 -0.0012559320334634455 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.826000,EDGE_SE2 1893.824 1893.824 1.963552990630567e-06 0 -0.0022020643739284933 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.834000,EDGE_SE2 1893.83 1893.83 -7.728783814842414e-07 0 -0.0009418990778304189 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.843000,EDGE_SE2 1893.843 1893.843 -7.662559492441707e-07 0 -0.0020432929772545875 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.850000,EDGE_SE2 1893.849 1893.849 5.336363083925979e-07 0 -0.0009430447467790994 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.862000,EDGE_SE2 1893.86 1893.86 -2.539752798044222e-06 0 -0.0017278400770868042 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.871000,EDGE_SE2 1893.869 1893.869 -4.7239418471819706e-07 0 -0.0014136164178008893 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.886000,EDGE_SE2 1893.883 1893.883 3.4380883722291897e-06 0 -0.0021976473454816854 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.893000,EDGE_SE2 1893.892 1893.892 -1.76821987709794e-06 0 -0.0014131875290956208 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.906000,EDGE_SE2 1893.901 1893.901 -3.6688716256279437e-06 0 -0.0014133189552379376 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.917000,EDGE_SE2 1893.915 1893.915 4.450268076528275e-06 0 -0.0022070258931395133 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.926000,EDGE_SE2 1893.923 1893.923 -1.6585958963920954e-06 0 -0.0012589196041375968 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.930000,EDGE_SE2 1893.929 1893.929 -1.1414126713000442e-06 0 -0.0009397767050543627 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.946000,EDGE_SE2 1893.945 1893.945 -6.261851589873375e-06 0 -0.002511005949102814 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.958000,EDGE_SE2 1893.956 1893.956 2.467702273135072e-06 0 -0.0017245008897562907 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.963000,EDGE_SE2 1893.96 1893.96 4.6776727845872386e-07 0 -0.0006284466824097688 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.974000,EDGE_SE2 1893.971 1893.971 6.978357426358463e-07 0 -0.0017247916976962916 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.982000,EDGE_SE2 1893.98 1893.98 4.991870577990254e-07 0 -0.001414200911167682 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:33.993000,EDGE_SE2 1893.989 1893.989 1.8444525762469588e-06 0 -0.0014118067115597734 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.002000,EDGE_SE2 1893.996 1893.996 2.83701800563285e-06 0 -0.0010980219437468474 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.015000,EDGE_SE2 1894.01 1894.01 3.843726883549104e-06 0 -0.002199378450754087 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.024000,EDGE_SE2 1894.021 1894.021 -7.781895841487896e-07 0 -0.001729126365336556 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.036000,EDGE_SE2 1894.034 1894.034 4.2797951729559884e-06 0 -0.00204468808752272 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.041000,EDGE_SE2 1894.041 1894.041 -7.204132409242106e-07 0 -0.0011024058063765483 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.054000,EDGE_SE2 1894.049 1894.049 -9.539349893437188e-07 0 -0.0012575250704227117 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.062000,EDGE_SE2 1894.06 1894.06 8.583200232640059e-08 0 -0.001731675856836633 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.072000,EDGE_SE2 1894.069 1894.069 1.1496029447660666e-06 0 -0.0014145996761579821 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.087000,EDGE_SE2 1894.085 1894.085 -6.771724382150037e-07 0 -0.0025171515161627007 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.094000,EDGE_SE2 1894.09 1894.09 -4.794926118790422e-07 0 -0.0007869816409960018 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.101000,EDGE_SE2 1894.099 1894.099 -2.2988050194121184e-06 0 -0.0014178979088063151 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.111000,EDGE_SE2 1894.109 1894.109 -1.0115185962733707e-07 0 -0.0015734388135125689 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.126000,EDGE_SE2 1894.124 1894.124 7.746482560529838e-06 0 -0.0023567910024652776 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.132000,EDGE_SE2 1894.13 1894.13 -1.224120471398083e-06 0 -0.0009409197093973971 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.147000,EDGE_SE2 1894.144 1894.144 -7.519863212494714e-06 0 -0.0021932671780340515 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.156000,EDGE_SE2 1894.154 1894.154 -6.605033095232628e-07 0 -0.0015691623684406123 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.169000,EDGE_SE2 1894.164 1894.164 3.6597740627726603e-06 0 -0.0015713643333536893 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.175000,EDGE_SE2 1894.167 1894.167 -2.4073404108478774e-07 0 -0.0004708397256637149 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.185000,EDGE_SE2 1894.181 1894.181 -6.563542557128969e-07 0 -0.0021957504872913525 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.193000,EDGE_SE2 1894.189 1894.189 1.5358616510005481e-06 0 -0.0012569558858416391 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.198000,EDGE_SE2 1894.198 1894.198 1.3399012074031982e-06 0 -0.0014183576241437025 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.212000,EDGE_SE2 1894.209 1894.209 -2.739062653309167e-07 0 -0.0017266899398501918 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.226000,EDGE_SE2 1894.223 1894.223 8.114681626346168e-06 0 -0.002201190850194498 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.240000,EDGE_SE2 1894.238 1894.238 -1.1792479257074417e-06 0 -0.002359036670869347 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.243000,EDGE_SE2 1894.242 1894.242 9.744619652528028e-07 0 -0.0006297594824821027 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.261000,EDGE_SE2 1894.253 1894.253 1.95135357098096e-06 0 -0.0017265541267020373 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.269000,EDGE_SE2 1894.264 1894.264 -3.910860264617966e-07 0 -0.0017259885815931507 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.281000,EDGE_SE2 1894.274 1894.274 1.45989061649881e-06 0 -0.0015709753792743665 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.292000,EDGE_SE2 1894.281 1894.281 -3.2725844274572685e-07 0 -0.0010973259607874432 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.296000,EDGE_SE2 1894.294 1894.294 2.8443856348910024e-06 0 -0.002045648629689634 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.305000,EDGE_SE2 1894.302 1894.302 -5.617951281980318e-08 0 -0.001256359893791086 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.311000,EDGE_SE2 1894.31 1894.31 4.296089750937941e-06 0 -0.0012560582987779642 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.322000,EDGE_SE2 1894.32 1894.32 -2.2358303602169074e-07 0 -0.0015722874652682154 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:31:34.337000,EDGE_SE2 1894.33 1894.33 3.83632841180434e-06 0 -0.0015691673626493095 0.03 0.0 0.0 0.03 0.0 0.01
